,id,name,viewCount,encryptedVideoId,artists,isVisible,atvExternalVideoId,thumbnail_thumbnails,chartEntryMetadata_currentPosition,chartEntryMetadata_previousPosition,chartEntryMetadata_percentViewsChange,chartEntryMetadata_periodsOnChart,releaseDate_year,releaseDate_month,releaseDate_day,data_inicio
3,Y:lwp2e0tFtZM,Hoje Eu Vou Parar Na Gaiola (feat. DJ Rennan da Penha),11856586,1ppPuobqt-g,"[{'kgMid': '/g/11b6_sq0s2', 'name': 'Mc Livinho'}]",True,R7WyzglbOrI,"[{'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",4,2.0,0.0196635,9,2018.0,10.0,9.0,2019-01-11
4,Y:sSoVIcYmkPY,Agora é Tudo Meu,11647694,1MTsqRU-4LY,"[{'kgMid': '/g/11b60z06t1', 'name': 'DENNIS'}, {'kgMid': '/g/11c2pmz334', 'name': 'MC Kevinho'}]",True,lY-DINmUpcI,"[{'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",5,4.0,0.077878885,6,2018.0,12.0,5.0,2019-01-11
5,Y:VXqoVg7ehsc,Atrasadinha,11568794,M76qUQTt_Sw,"[{'kgMid': '/g/11g6k0gmj8', 'name': 'Felipe Araújo'}, {'kgMid': '/g/11f4v4x7mq', 'name': 'Ferrugem'}]",True,GluKTc8_kk0,"[{'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",6,8.0,0.1770844,17,2018.0,9.0,13.0,2019-01-11
6,Y:nqbzCLL6LGs,Poesia Acústica #6 - Era Uma Vez,10893335,jK2k1P56Cno,"[{'name': 'Pineapple StormTV'}, {'name': 'MC Cabelinho'}, {'name': 'Mode$Tia'}, {'kgMid': '/g/11f126h_vb', 'name': 'Bob do Contra'}, {'kgMid': '/g/11gff6wktm', 'name': 'Azzy'}, {'kgMid': '/g/1yglpxkk0', 'name': 'Filipe Ret'}, {'name': 'Dudu'}, {'kgMid': '/g/11c31yv9zh', 'name': 'Xamã'}, {'kgMid': '/g/11bv2ph0yr', 'name': 'Orochi'}, {'kgMid': '/g/11f4q3vd8y', 'name': 'Maquiny'}]",True,nwmHRJhjHtY,"[{'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",7,6.0,0.09233732,4,2018.0,12.0,24.0,2019-01-11
7,Y:P82cZhiHyVw,Tijolinho Por Tijolinho (feat. Zé Felipe),10843902,UybGw37WbuY,"[{'kgMid': '/g/11g0mh8knm', 'name': 'Enzo Rabelo'}]",True,e1gBc9qzEp8,"[{'url': 'https://i.ytimg.com/vi/UybGw37WbuY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",8,10.0,0.23488699,15,2018.0,8.0,10.0,2019-01-11
8,Y:mBmEWavFk1I,Zé da Recaída,10358863,ng4MxUWqsR0,"[{'kgMid': '/m/0j9m6s7', 'name': 'Gusttavo Lima'}]",True,lzDpA_q4LYM,"[{'url': 'https://i.ytimg.com/vi/ng4MxUWqsR0/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/ng4MxUWqsR0/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/ng4MxUWqsR0/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/ng4MxUWqsR0/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/ng4MxUWqsR0/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",9,7.0,0.0448272,23,2018.0,8.0,9.0,2019-01-11
9,Y:KjM62Bvp744,Parado no Bailão,10304623,upCptHeThio,"[{'kgMid': '/g/11f9w6dy53', 'name': 'MC L da Vinte'}, {'kgMid': '/g/11f146x8gz', 'name': 'Mc Gury'}]",True,7a0oiSnCWww,"[{'url': 'https://i.ytimg.com/vi/upCptHeThio/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",10,5.0,0.01019397,12,2018.0,7.0,23.0,2019-01-11
10,Y:BmJNxhdwzx8,O Bebê,9750397,Btyfrd-UtSw,"[{'kgMid': '/g/11c2pmz334', 'name': 'MC Kevinho'}, {'kgMid': '/g/11c2psj56j', 'name': 'MC Kekel'}]",True,E_sjLywAcgE,"[{'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",11,12.0,0.19217333,19,2018.0,9.0,11.0,2019-01-11
11,Y:byDnHe9VQYA,BEBI LIGUEI,8502684,2nH7xAMqD2g,"[{'kgMid': '/g/11cnnwp26d', 'name': 'Marília Mendonça'}]",True,j-nFJPeWhQQ,"[{'url': 'https://i.ytimg.com/vi/2nH7xAMqD2g/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/2nH7xAMqD2g/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/2nH7xAMqD2g/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/2nH7xAMqD2g/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/2nH7xAMqD2g/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",12,11.0,-0.016232137,5,2018.0,12.0,15.0,2019-01-11
12,Y:YxLdv8C4avk,Qualidade De Vida (Ao Vivo),8384020,7DTUPW_Hdvo,"[{'kgMid': '/g/11c1_gkggw', 'name': 'Simone & Simaria'}, {'kgMid': '/m/010wj70v', 'name': 'Ludmilla'}]",True,ehQk3vuV4UQ,"[{'url': 'https://i.ytimg.com/vi/7DTUPW_Hdvo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/7DTUPW_Hdvo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/7DTUPW_Hdvo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/7DTUPW_Hdvo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/7DTUPW_Hdvo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",13,,1.4697658,1,2019.0,1.0,8.0,2019-01-11
13,Y:kfOIKPq4YA8,Vingança (Live) (feat. MC Kekel),8364609,ex-cr18tKDE,"[{'kgMid': '/m/0gh91m8', 'name': 'Luan Santana'}]",True,YYCld1mj0vU,"[{'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",14,13.0,0.056496736,15,2018.0,9.0,4.0,2019-01-11
14,Y:HvWN2Xy5eNc,Cem Mil(Ao Vivo),8217555,5YIK4b7fNeo,"[{'kgMid': '/m/0j9m6s7', 'name': 'Gusttavo Lima'}]",True,oG_P1IL8X0A,"[{'url': 'https://i.ytimg.com/vi/5YIK4b7fNeo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/5YIK4b7fNeo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/5YIK4b7fNeo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/5YIK4b7fNeo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/5YIK4b7fNeo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",15,18.0,0.20290074,8,2018.0,10.0,26.0,2019-01-11
15,Y:Qk4JH4Vc8Qk,STATUS QUE EU NÃO QUERIA,7976968,VfjFppJSvD4,"[{'kgMid': '/g/11c602sm4t', 'name': 'Zé Neto & Cristiano'}]",True,z-gfPFVdXV8,"[{'url': 'https://i.ytimg.com/vi/VfjFppJSvD4/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/VfjFppJSvD4/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/VfjFppJSvD4/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/VfjFppJSvD4/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/VfjFppJSvD4/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",16,24.0,0.46244237,44,2018.0,5.0,18.0,2019-01-11
16,Y:-6fPcSaUvJ4,PASSA MAL,7659461,OQ59_5ejr24,"[{'kgMid': '/g/11cnnwp26d', 'name': 'Marília Mendonça'}]",True,vUrvpw3FhcE,"[{'url': 'https://i.ytimg.com/vi/OQ59_5ejr24/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/OQ59_5ejr24/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/OQ59_5ejr24/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/OQ59_5ejr24/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/OQ59_5ejr24/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",17,15.0,0.010366216,6,2018.0,12.0,8.0,2019-01-11
17,Y:ixbdH09WSgw,Não Fala Não Pra Mim (feat. Jerry Smith),7523701,kpEQ3ReRQfg,"[{'kgMid': '/m/0nhb1jz', 'name': 'Humberto & Ronaldo'}]",True,TQsV6-JWYms,"[{'url': 'https://i.ytimg.com/vi/kpEQ3ReRQfg/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/kpEQ3ReRQfg/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/kpEQ3ReRQfg/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/kpEQ3ReRQfg/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/kpEQ3ReRQfg/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",18,17.0,0.076596506,31,2018.0,6.0,15.0,2019-01-11
18,Y:IqYmZPfE9C8,"Quem Pegou, Pegou (Ao Vivo)",7390025,X8VDYICEIYw,"[{'kgMid': '/m/0wtnl61', 'name': 'Henrique & Juliano'}]",True,7X4j_gEoHS8,"[{'url': 'https://i.ytimg.com/vi/X8VDYICEIYw/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/X8VDYICEIYw/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/X8VDYICEIYw/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/X8VDYICEIYw/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/X8VDYICEIYw/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",19,19.0,0.17823417,23,2018.0,8.0,15.0,2019-01-11
19,Y:58v1H58IxEY,Eu Não Iria (Ao Vivo),6856076,pgHrRi91-Mk,"[{'kgMid': '/m/0j9m6s7', 'name': 'Gusttavo Lima'}]",True,WIv4iaa9yto,"[{'url': 'https://i.ytimg.com/vi/pgHrRi91-Mk/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/pgHrRi91-Mk/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/pgHrRi91-Mk/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/pgHrRi91-Mk/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/pgHrRi91-Mk/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",20,23.0,0.25084832,8,2018.0,10.0,26.0,2019-01-11
20,Y:LDClGMUBJzE,BEM PIOR QUE EU,6435740,ebG36xtK87A,"[{'kgMid': '/g/11cnnwp26d', 'name': 'Marília Mendonça'}]",True,_AiAqwWXUiI,"[{'url': 'https://i.ytimg.com/vi/ebG36xtK87A/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/ebG36xtK87A/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/ebG36xtK87A/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/ebG36xtK87A/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/ebG36xtK87A/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",21,40.0,0.5098503,19,2018.0,9.0,7.0,2019-01-11
21,Y:BwHg2maLyXg,BEBIDA NA FERIDA,6351454,0Xat2Vfk7p0,"[{'kgMid': '/g/11c602sm4t', 'name': 'Zé Neto & Cristiano'}]",True,vFmGpD7DodI,"[{'url': 'https://i.ytimg.com/vi/0Xat2Vfk7p0/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/0Xat2Vfk7p0/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/0Xat2Vfk7p0/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/0Xat2Vfk7p0/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/0Xat2Vfk7p0/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",22,36.0,0.41295707,44,2018.0,5.0,18.0,2019-01-11
22,Y:9CcJ5kQYCpk,Péssimo Negócio (Ao Vivo),6340749,4uQi5XvGI1M,"[{'kgMid': '/g/1q6n2ftx2', 'name': 'Dilsinho'}]",True,jPieCa3rVtY,"[{'url': 'https://i.ytimg.com/vi/4uQi5XvGI1M/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/4uQi5XvGI1M/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/4uQi5XvGI1M/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/4uQi5XvGI1M/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/4uQi5XvGI1M/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",23,25.0,0.21248555,10,2018.0,10.0,29.0,2019-01-11
23,Y:B5WhTYUQGnA,Largado Às Traças (Acústico),6167936,WcTRQXtXJPs,"[{'kgMid': '/g/11c602sm4t', 'name': 'Zé Neto & Cristiano'}]",True,0l6DvOCcTKM,"[{'url': 'https://i.ytimg.com/vi/WcTRQXtXJPs/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/WcTRQXtXJPs/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/WcTRQXtXJPs/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/WcTRQXtXJPs/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/WcTRQXtXJPs/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",24,20.0,0.03747619,48,2018.0,1.0,30.0,2019-01-11
24,Y:MjHDSBCrLbI,Meu Abrigo,6151811,gUpGTRR4Tt4,"[{'kgMid': '/g/11gr6vzdh1', 'name': 'Melim'}]",True,Xy-MRoTHovA,"[{'url': 'https://i.ytimg.com/vi/gUpGTRR4Tt4/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/gUpGTRR4Tt4/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/gUpGTRR4Tt4/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/gUpGTRR4Tt4/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/gUpGTRR4Tt4/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",25,22.0,0.11538356,26,2017.0,12.0,8.0,2019-01-11
25,Y:4PCEEvzdm1c,Só Pra Castigar,6058649,V_w_KA1VKoQ,"[{'kgMid': '/m/0124x5pq', 'name': 'Wesley Safadão'}]",True,Guu1165El5A,"[{'url': 'https://i.ytimg.com/vi/V_w_KA1VKoQ/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/V_w_KA1VKoQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/V_w_KA1VKoQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/V_w_KA1VKoQ/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/V_w_KA1VKoQ/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",26,14.0,-0.20981105,18,2018.0,9.0,12.0,2019-01-11
26,Y:h5Y0D2TGYH4,Sou Favela,6050551,PvJIwSPte4E,"[{'kgMid': '/g/11f5vgp9qk', 'name': 'Mc Bruninho'}, {'kgMid': '/g/11f655yjcs', 'name': 'MC Vitinho Ferrari'}]",True,DLeBQKoaxqw,"[{'url': 'https://i.ytimg.com/vi/PvJIwSPte4E/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/PvJIwSPte4E/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/PvJIwSPte4E/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/PvJIwSPte4E/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/PvJIwSPte4E/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",27,21.0,0.08400604,20,2018.0,8.0,30.0,2019-01-11
27,Y:J6yu9zcAxl8,Ciumeira,5998551,KbRtA_brCQ0,"[{'kgMid': '/g/11cnnwp26d', 'name': 'Marília Mendonça'}]",True,1oYgPP8Qf-w,"[{'url': 'https://i.ytimg.com/vi/KbRtA_brCQ0/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/KbRtA_brCQ0/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/KbRtA_brCQ0/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/KbRtA_brCQ0/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/KbRtA_brCQ0/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",28,16.0,-0.14342158,21,2018.0,8.0,24.0,2019-01-11
28,Y:b6-iKAEa30A,Cavalo de Troia,5533973,CR7QizUf6Jo,[{'name': 'MC Kevin'}],True,cR5DcvRczSE,"[{'url': 'https://i.ytimg.com/vi/CR7QizUf6Jo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/CR7QizUf6Jo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/CR7QizUf6Jo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/CR7QizUf6Jo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/CR7QizUf6Jo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",29,26.0,0.064806715,6,2018.0,12.0,6.0,2019-01-11
29,Y:uPdZ0S66M58,Juramento do Dedinho,5423933,rshk3Vi23h0,"[{'kgMid': '/g/11c2pjlbrf', 'name': 'Mano Walter'}]",True,QUSIVXl5xV4,"[{'url': 'https://i.ytimg.com/vi/rshk3Vi23h0/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/rshk3Vi23h0/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/rshk3Vi23h0/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/rshk3Vi23h0/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/rshk3Vi23h0/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",30,34.0,0.20188932,37,2018.0,4.0,27.0,2019-01-11
30,Y:QEzpYbdvo9A,QUER MAIS?,5393738,Yiu6SrVkJ0o,"[{'kgMid': '/g/11c2lywr2r', 'name': 'MC Mirella'}, {'kgMid': '/g/12tb7_98j', 'name': 'POCAH'}]",True,BcbLLVhnROA,"[{'url': 'https://i.ytimg.com/vi/Yiu6SrVkJ0o/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/Yiu6SrVkJ0o/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/Yiu6SrVkJ0o/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/Yiu6SrVkJ0o/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/Yiu6SrVkJ0o/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",31,35.0,0.1964044,11,2018.0,10.0,31.0,2019-01-11
31,Y:5oWWUbxlJKc,Chorar pra Quê,5352783,qd6qrh1AwKI,"[{'name': 'MC Charada'}, {'kgMid': '/g/11b7_v3lwg', 'name': 'Mc Dede'}]",True,,"[{'url': 'https://i.ytimg.com/vi/qd6qrh1AwKI/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/qd6qrh1AwKI/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/qd6qrh1AwKI/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/qd6qrh1AwKI/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/qd6qrh1AwKI/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",32,27.0,0.08606848,9,2018.0,11.0,15.0,2019-01-11
32,Y:P_Llq_QkJOo,Cobaia (Ao Vivo),5284497,X7TKxphukD0,"[{'kgMid': '/g/11fltsbh_d', 'name': 'Lauana Prado'}, {'kgMid': '/g/11btz__j0s', 'name': 'Maiara & Maraisa'}]",True,StYPqHMmjFQ,"[{'url': 'https://i.ytimg.com/vi/X7TKxphukD0/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/X7TKxphukD0/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/X7TKxphukD0/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/X7TKxphukD0/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/X7TKxphukD0/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",33,30.0,0.11356564,8,2018.0,11.0,9.0,2019-01-11
33,Y:vbcDDt9e5RE,Beijinho Gostoso,5253714,ZXhok5Smbts,"[{'kgMid': '/g/11f5vgp9qk', 'name': 'Mc Bruninho'}, {'kgMid': '/g/11b6_sq0s2', 'name': 'Mc Livinho'}]",True,esxWeYcx6D4,"[{'url': 'https://i.ytimg.com/vi/ZXhok5Smbts/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/ZXhok5Smbts/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/ZXhok5Smbts/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/ZXhok5Smbts/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/ZXhok5Smbts/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",34,37.0,0.19965145,5,2018.0,11.0,27.0,2019-01-11
